module_code,module_title,module_faculty,module_department,top_k_mean_sim,rank_top_k_sim,top_k_max_sim,top_k_min_sim,breadth_n_ssoc_groups,rank_breadth,coverage_n_jobs,coverage_pct,rank_coverage
EC4307HM,Issues in Macroeconomics,Arts and Social Science,Economics,0.556396484375,2367,0.57080078125,0.54736328125,5,6,120,1.69,2533
PL4248HM,Hallucinations and Delusions: A Cognitive Perspective,Arts and Social Science,Psychology,0.556396484375,2367,0.59521484375,0.548828125,5,6,165,2.32,2488
YHU3293,Japanese Woodblock Prints,Yale-NUS College,Yale-NUS College,0.556396484375,2367,0.59130859375,0.54150390625,6,5,112,1.58,2541
EL3201,Syntax,Arts and Social Science,"English,Ling.andTheatre Studies",0.556347668170929,2368,0.57177734375,0.54931640625,6,5,179,2.52,2474
GEC1007,Geopolitics: Geographies of War & Peace,Arts and Social Science,Geography,0.5562499761581421,2369,0.58056640625,0.54150390625,7,4,133,1.87,2520
GEH1022,Geopolitics:Geographies of War & Peace,Arts and Social Science,Geography,0.5562499761581421,2369,0.58056640625,0.54150390625,7,4,133,1.87,2520
YHU3365,Korean Popular Culture,Yale-NUS College,Yale-NUS College,0.556201159954071,2370,0.5654296875,0.5498046875,6,5,140,1.97,2513
YID2215,The Ecology of Food,Yale-NUS College,Yale-NUS College,0.556201159954071,2370,0.5888671875,0.53125,3,8,26,0.37,2627
YHU2205,Integrative Music Theory 1,Yale-NUS College,Yale-NUS College,0.55615234375,2371,0.5859375,0.53857421875,1,10,36,0.51,2617
NHS2035,Ordinary Politics,NUS,NUS College Dean's Office,0.55615234375,2371,0.5615234375,0.55078125,2,9,486,6.84,2171
LL4345,The Fulfilled Life and the Life of the Law,Law,FoL Dean's Office,0.55615234375,2371,0.57177734375,0.55078125,3,8,403,5.68,2252
LL4345V,The Fulfilled Life and the Life of the Law,Law,FoL Dean's Office,0.55615234375,2371,0.57177734375,0.55078125,3,8,403,5.68,2252
GET1031,Computational Thinking,Computing,Computer Science,0.55615234375,2371,0.57373046875,0.5458984375,8,3,202,2.84,2451
EL4204HM,Pragmatics,Arts and Social Science,"English,Ling.andTheatre Studies",0.5560058355331421,2372,0.5654296875,0.55224609375,4,7,391,5.51,2264
EL4204,Pragmatics,Arts and Social Science,"English,Ling.andTheatre Studies",0.5560058355331421,2372,0.5654296875,0.55224609375,4,7,391,5.51,2264
PL4247HM,Application of Psychology to Fears and Phobias,Arts and Social Science,Psychology,0.555957019329071,2373,0.60400390625,0.53857421875,8,3,230,3.24,2424
PL4247,Application of Psychology to Fears and Phobias,Arts and Social Science,Psychology,0.555957019329071,2373,0.60400390625,0.53857421875,8,3,230,3.24,2424
HY3261,"Historicizing Science, Technology and Society",Arts and Social Science,History,0.555908203125,2374,0.57177734375,0.54345703125,3,8,111,1.56,2542
PS2250,International Politics of Southeast Asia,Arts and Social Science,Political Science,0.555908203125,2374,0.576171875,0.5390625,7,4,153,2.15,2500
FSC4204,Criminalistics: Evidence and Proof,Science,Biological Sciences,0.555908203125,2374,0.56982421875,0.5458984375,7,4,378,5.32,2277
LL4480V,Economic Analysis of Private Law (Contract and Torts),Law,FoL Dean's Office,0.555859386920929,2375,0.572265625,0.54638671875,3,8,92,1.3,2561
SC4202,Reading Ethnographies,Arts and Social Science,Sociology and Anthropology,0.555859386920929,2375,0.58837890625,0.54443359375,7,4,351,4.94,2304
SC4202HM,Reading Ethnographies,Arts and Social Science,Sociology and Anthropology,0.555859386920929,2375,0.58837890625,0.54443359375,7,4,351,4.94,2304
LL4480,Economic Analysis of Private Law (Contract and Torts),Law,FoL Dean's Office,0.555859386920929,2375,0.572265625,0.54638671875,3,8,92,1.3,2561
PC1433,Mechanics and Waves,Science,Physics,0.555859386920929,2375,0.5732421875,0.5458984375,4,7,166,2.34,2487
AN4211,Reading Ethnographies,Arts and Social Science,Sociology and Anthropology,0.555859386920929,2375,0.58837890625,0.54443359375,7,4,351,4.94,2304
PC2130,Quantum Mechanics I,Science,Physics,0.555859386920929,2375,0.60107421875,0.53125,6,5,34,0.48,2619
MUA4205,Advanced Conducting II,YST Conservatory of Music,YSTCM Dean's Office,0.555859386920929,2375,0.56640625,0.54736328125,5,6,333,4.69,2322
SE3228,The Universe Unraveling: Narratives of War in Indochina,Arts and Social Science,Southeast Asian Studies,0.5558105707168579,2376,0.5673828125,0.5517578125,7,4,509,7.17,2149
PL4880F,Addictive Behaviours,Arts and Social Science,Psychology,0.5557616949081421,2377,0.58642578125,0.54541015625,8,3,336,4.73,2319
PL4880FHM,Addictive Behaviours,Arts and Social Science,Psychology,0.5557616949081421,2377,0.58642578125,0.54541015625,8,3,336,4.73,2319
PS4881HM,Topics in Comparative Politics,Arts and Social Science,Political Science,0.5557616949081421,2377,0.5693359375,0.5458984375,6,5,218,3.07,2435
PS4881,Topics in Comparative Politics,Arts and Social Science,Political Science,0.5557616949081421,2377,0.5693359375,0.5458984375,6,5,218,3.07,2435
CH2295,Commerce and Culture in China's Past (in English),Arts and Social Science,Chinese Studies,0.555712878704071,2378,0.59423828125,0.53857421875,7,4,111,1.56,2542
SE4210,Ancient Kingdoms of Southeast Asia,Arts and Social Science,Southeast Asian Studies,0.5556640625,2379,0.61669921875,0.53662109375,7,4,237,3.34,2417
SE4210HM,Ancient Kingdoms of Southeast Asia,Arts and Social Science,Southeast Asian Studies,0.5556640625,2379,0.61669921875,0.53662109375,7,4,237,3.34,2417
EL2101,Structure of Sentences and Meanings,Arts and Social Science,"English,Ling.andTheatre Studies",0.5556640625,2379,0.58251953125,0.54345703125,3,8,73,1.03,2580
NTW2016,Civility in the World City,NUS College,NUS College Dean's Office,0.5555664300918579,2380,0.55908203125,0.548828125,4,7,163,2.3,2490
LL4303V,Law and Literature,Law,FoL Dean's Office,0.5555175542831421,2381,0.5830078125,0.54541015625,4,7,111,1.56,2542
MA3211S,Complex Analysis I (S),Science,Mathematics,0.5555175542831421,2381,0.57568359375,0.54541015625,5,6,100,1.41,2553
LL4303,Law and Literature,Law,FoL Dean's Office,0.5555175542831421,2381,0.5830078125,0.54541015625,4,7,111,1.56,2542
AS3238,The Political History of the US,Arts and Social Science,History,0.5555175542831421,2381,0.6025390625,0.5400390625,5,6,246,3.46,2408
SN2283,China-India Interactions: Changing Perspectives,Arts and Social Science,South Asian Studies,0.5555175542831421,2381,0.57421875,0.5439453125,7,4,291,4.1,2364
NTW2027,What is Wisdom?,NUS College,NUS College Dean's Office,0.555468738079071,2382,0.56494140625,0.55078125,5,6,233,3.28,2421
HY4228,Material Culture in History: Theory and Practice,Arts and Social Science,History,0.5553222894668579,2383,0.58837890625,0.541015625,7,4,60,0.84,2593
HY4228HM,Material Culture in History: Theory and Practice,Arts and Social Science,History,0.5553222894668579,2383,0.58837890625,0.541015625,7,4,60,0.84,2593
EL3230,Phonology,Arts and Social Science,"English,Ling.andTheatre Studies",0.5553222894668579,2383,0.56396484375,0.54736328125,4,7,80,1.13,2573
YHU3283,Reality,Yale-NUS College,Yale-NUS College,0.5552734136581421,2384,0.56298828125,0.5498046875,6,5,670,9.44,1997
YHU4219,Doing Things with Words,Yale-NUS College,Yale-NUS College,0.5552734136581421,2384,0.56591796875,0.5439453125,6,5,108,1.52,2545
YSC2233,Genetics,Yale-NUS College,Yale-NUS College,0.5552734136581421,2384,0.5654296875,0.54736328125,5,6,66,0.93,2587
LSM4251,Plant Growth and Development,Science,Biological Sciences,0.5552734136581421,2384,0.59228515625,0.5361328125,7,4,151,2.13,2502
YHU4244,Global Microhistory,Yale-NUS College,Yale-NUS College,0.5550781488418579,2385,0.580078125,0.54736328125,8,3,572,8.06,2089
LL4031,International Environmental Law & Policy,Law,FoL Dean's Office,0.5550292730331421,2386,0.572265625,0.54150390625,5,6,52,0.73,2601
SC2225,The Social Life of Art,Arts and Social Science,Sociology and Anthropology,0.5550292730331421,2386,0.59521484375,0.52880859375,6,5,29,0.41,2624
EL3203,Semantics and Pragmatics,Arts and Social Science,"English,Ling.andTheatre Studies",0.5550292730331421,2386,0.56982421875,0.5458984375,8,3,452,6.37,2204
GL4883AHM,Conflict and Natural Resources,Arts and Social Science,Political Science,0.5550292730331421,2386,0.5771484375,0.533203125,3,8,48,0.68,2605
GL4883A,Conflict and Natural Resources,Arts and Social Science,Political Science,0.5550292730331421,2386,0.5771484375,0.533203125,3,8,48,0.68,2605
AN2207,The Social Life of Art,Arts and Social Science,Sociology and Anthropology,0.5550292730331421,2386,0.59521484375,0.52880859375,6,5,29,0.41,2624
LL4031V,International Environmental Law & Policy,Law,FoL Dean's Office,0.5550292730331421,2386,0.572265625,0.54150390625,5,6,52,0.73,2601
YSS4268,Non-State Actors in Global Affairs,Yale-NUS College,Yale-NUS College,0.554980456829071,2387,0.5673828125,0.5458984375,7,4,360,5.07,2295
NEX3010S,GEx Chicago,NUS College,NUS College Dean's Office,0.554980456829071,2387,0.5791015625,0.54541015625,4,7,549,7.73,2111
PH4205HM,Topics in East Asian Philosophy,Arts and Social Science,Philosophy,0.554931640625,2388,0.58984375,0.54296875,6,5,84,1.18,2569
PH4205,Topics in East Asian Philosophy,Arts and Social Science,Philosophy,0.554931640625,2388,0.58984375,0.54296875,6,5,84,1.18,2569
MUA1158,Solfege 2,YST Conservatory of Music,YSTCM Dean's Office,0.554882824420929,2389,0.6162109375,0.53759765625,2,9,66,0.93,2587
YSS3291,Economics of Globalisation,Yale-NUS College,Yale-NUS College,0.554882824420929,2389,0.58935546875,0.541015625,9,2,190,2.68,2463
NHS2063R,Indigeneity and the Politics of Representation in Sabah,NUS College,NUS College Dean's Office,0.5547851324081421,2390,0.564453125,0.54736328125,5,6,437,6.15,2219
MUA4121,Capstone Recital in Piano Performance,YST Conservatory of Music,YSTCM Dean's Office,0.554736316204071,2391,0.60888671875,0.53955078125,3,8,104,1.46,2549
GE3880,Topics in Geography II,Arts and Social Science,Geography,0.5546875,2392,0.58154296875,0.54150390625,3,8,75,1.06,2578
EN2202,Critical Reading,Arts and Social Science,"English,Ling.andTheatre Studies",0.5546875,2392,0.57177734375,0.54296875,6,5,61,0.86,2592
NST2012,The Nature of Natural Law,NUS,NUS College Dean's Office,0.5546875,2392,0.56298828125,0.54931640625,5,6,111,1.56,2542
YSC3243,Bayesian Statistics,Yale-NUS College,Yale-NUS College,0.5546875,2392,0.5830078125,0.5380859375,6,5,106,1.49,2547
LL4440V,Electronic Evidence,Law,FoL Dean's Office,0.5546875,2392,0.5673828125,0.5458984375,3,8,144,2.03,2509
LL4440,Electronic Evidence,Law,FoL Dean's Office,0.5546875,2392,0.5673828125,0.5458984375,3,8,144,2.03,2509
LL4187,Philosophical Foundations of Contract Law,Law,FoL Dean's Office,0.554638683795929,2393,0.56005859375,0.54833984375,2,9,106,1.49,2547
PL3103,Cognitive Psychology,Arts and Social Science,Psychology,0.554638683795929,2393,0.5615234375,0.54931640625,7,4,579,8.15,2082
PL4237,Evidence-Based Treatments for Trauma,Arts and Social Science,Psychology,0.5545898675918579,2394,0.58935546875,0.5390625,6,5,97,1.37,2556
PL4237HM,Evidence-Based Treatments for Trauma,Arts and Social Science,Psychology,0.5545898675918579,2394,0.58935546875,0.5390625,6,5,97,1.37,2556
LAH4201,Hindi 5,Arts and Social Science,Centre for Language Studies,0.5545898675918579,2394,0.5859375,0.54736328125,4,7,152,2.14,2501
LAH4201HM,Hindi 5,Arts and Social Science,Centre for Language Studies,0.5545898675918579,2394,0.5859375,0.54736328125,4,7,152,2.14,2501
SC4882CHM,"State, Governance and Governmentality",Arts and Social Science,Sociology and Anthropology,0.5545898675918579,2394,0.595703125,0.544921875,7,4,257,3.62,2397
SC4882C,"State, Governance and Governmentality",Arts and Social Science,Sociology and Anthropology,0.5545898675918579,2394,0.595703125,0.544921875,7,4,257,3.62,2397
LSM4264,Freshwater Biology,Science,Biological Sciences,0.554492175579071,2395,0.60791015625,0.54052734375,4,7,33,0.46,2620
MA4255,Numerical Methods in Differential Equations,Science,Mathematics,0.554492175579071,2395,0.599609375,0.54052734375,2,9,89,1.25,2564
GE4238,"The Middle East: cities, states and territory",Arts and Social Science,Geography,0.554492175579071,2395,0.58251953125,0.54443359375,7,4,481,6.77,2176
GE4238HM,"The Middle East: cities, states and territory",Arts and Social Science,Geography,0.554492175579071,2395,0.58251953125,0.54443359375,7,4,481,6.77,2176
PS4882HM,Topics in International Relations,Arts and Social Science,Political Science,0.554443359375,2396,0.56787109375,0.54833984375,5,6,324,4.56,2331
CE3132,Hydrology and Free Surface Flows,College of Design and Engineering,Civil and Environmental Engineering,0.554443359375,2396,0.58740234375,0.54345703125,4,7,62,0.87,2591
PS4882,Topics in International Relations,Arts and Social Science,Political Science,0.554443359375,2396,0.56787109375,0.54833984375,5,6,324,4.56,2331
NGT2001K,Global Social Thought,NUS College,NUS College Dean's Office,0.554394543170929,2397,0.57421875,0.5419921875,9,2,303,4.27,2352
NGT2001E,Global Social Thought,NUS College,NUS College Dean's Office,0.554394543170929,2397,0.57421875,0.5419921875,9,2,303,4.27,2352
NGT2001J,Global Social Thought,NUS College,NUS College Dean's Office,0.554394543170929,2397,0.57421875,0.5419921875,9,2,303,4.27,2352
NGT2001F,Global Social Thought,NUS College,NUS College Dean's Office,0.554394543170929,2397,0.57421875,0.5419921875,9,2,303,4.27,2352
NGT2001I,Global Social Thought,NUS College,NUS College Dean's Office,0.554394543170929,2397,0.57421875,0.5419921875,9,2,303,4.27,2352
NGT2001G,Global Social Thought,NUS College,NUS College Dean's Office,0.554394543170929,2397,0.57421875,0.5419921875,9,2,303,4.27,2352
NGT2001H,Global Social Thought,NUS College,NUS College Dean's Office,0.554394543170929,2397,0.57421875,0.5419921875,9,2,303,4.27,2352
NGT2001C,Global Social Thought,NUS College,NUS College Dean's Office,0.554394543170929,2397,0.57421875,0.5419921875,9,2,303,4.27,2352
NGT2001B,Global Social Thought,NUS College,NUS College Dean's Office,0.554394543170929,2397,0.57421875,0.5419921875,9,2,303,4.27,2352
NGT2001,Global Social Thought,NUS College,NUS College Dean's Office,0.554394543170929,2397,0.57421875,0.5419921875,9,2,303,4.27,2352
NGT2001D,Global Social Thought,NUS College,NUS College Dean's Office,0.554394543170929,2397,0.57421875,0.5419921875,9,2,303,4.27,2352
NGT2001A,Global Social Thought,NUS College,NUS College Dean's Office,0.554394543170929,2397,0.57421875,0.5419921875,9,2,303,4.27,2352
EL4222,Stylistics and Drama,Arts and Social Science,"English,Ling.andTheatre Studies",0.5542968511581421,2398,0.587890625,0.5390625,7,4,129,1.82,2524
UTC1112F,Special Topics Junior Seminar: Science Fiction Movies in the East and West,Residential College,Tembusu College,0.5542968511581421,2398,0.5810546875,0.54150390625,5,6,165,2.32,2488
EL4222HM,Stylistics and Drama,Arts and Social Science,"English,Ling.andTheatre Studies",0.5542968511581421,2398,0.587890625,0.5390625,7,4,129,1.82,2524
NHS2011,Ethics And The Environment,NUS College,NUS College Dean's Office,0.5542968511581421,2398,0.60107421875,0.537109375,5,6,146,2.06,2507
YSS3271,Contemporary Political Comedy,Yale-NUS College,Yale-NUS College,0.554248034954071,2399,0.57421875,0.5439453125,7,4,458,6.45,2198
YHU4229,Plato on Knowing and Being Good,Yale-NUS College,Yale-NUS College,0.55419921875,2400,0.5576171875,0.55078125,1,10,194,2.73,2459
SC2222,Sports and Society,Arts and Social Science,Sociology and Anthropology,0.55419921875,2400,0.5556640625,0.55126953125,5,6,598,8.42,2064
UTC1120,Emotions in Modern Society,Residential College,Tembusu College,0.55419921875,2400,0.57666015625,0.54296875,5,6,130,1.83,2523
YHU2323,Decolonizing Color,Yale-NUS College,Yale-NUS College,0.55419921875,2400,0.57177734375,0.54638671875,4,7,131,1.84,2522
YSS3212,Chinese Politics,Yale-NUS College,Yale-NUS College,0.5541015863418579,2401,0.5859375,0.5380859375,4,7,88,1.24,2565
YID2207,Social Theory and the Environment,Yale-NUS College,Yale-NUS College,0.5541015863418579,2401,0.59814453125,0.529296875,6,5,50,0.7,2603
SPH3107,Infectious Disease Modelling for Public Health,SSH School of Public Health,SSH School of Public Health Dean's Office,0.5540527105331421,2402,0.60400390625,0.5263671875,3,8,35,0.49,2618
CM1121,Organic Chemistry 1,Science,Chemistry,0.5540527105331421,2402,0.57177734375,0.54052734375,7,4,97,1.37,2556
LL4346V,Interim Measures in International Arbitration,Law,FoL Dean's Office,0.5540527105331421,2402,0.611328125,0.5322265625,5,6,134,1.89,2519
EN3227,Romanticism,Arts and Social Science,"English,Ling.andTheatre Studies",0.5540527105331421,2402,0.5771484375,0.5419921875,4,7,67,0.94,2586
LL4346,Interim Measures in International Arbitration,Law,FoL Dean's Office,0.5540527105331421,2402,0.611328125,0.5322265625,5,6,134,1.89,2519
GEK1003,Introduction to Politics,Arts and Social Science,Political Science,0.554003894329071,2403,0.55517578125,0.55078125,4,7,489,6.89,2168
PC2412,Celestial Exploration,Science,Physics,0.554003894329071,2403,0.58349609375,0.5419921875,6,5,429,6.04,2227
PS1101E,Introduction to Politics,Arts and Social Science,Political Science,0.554003894329071,2403,0.55517578125,0.55078125,4,7,489,6.89,2168
LL4482V,Transitional Justice in Asia,Law,FoL Dean's Office,0.553955078125,2404,0.591796875,0.54443359375,3,8,97,1.37,2556
CS4269,Fundamentals of Logic in Computer Science,Computing,Computer Science,0.553955078125,2404,0.57421875,0.537109375,5,6,60,0.84,2593
LL4482,Transitional Justice in Asia,Law,FoL Dean's Office,0.553955078125,2404,0.591796875,0.54443359375,3,8,97,1.37,2556
YHU3381,Image and Interpretation in Southeast Asian Art History,Yale-NUS College,Yale-NUS College,0.553955078125,2404,0.59326171875,0.54052734375,7,4,236,3.32,2418
GL4883B,Climate Justice,Arts and Social Science,Political Science,0.553906261920929,2405,0.6259765625,0.5390625,5,6,74,1.04,2579
GL4883BHM,Climate Justice,Arts and Social Science,Political Science,0.553906261920929,2405,0.6259765625,0.5390625,5,6,74,1.04,2579
ST4248,Statistical Learning II,Science,Statistics and Data Science,0.5538085699081421,2406,0.58349609375,0.5390625,6,5,108,1.52,2545
EL3880D,The Lexicon of English,Arts and Social Science,"English,Ling.andTheatre Studies",0.5538085699081421,2406,0.56591796875,0.54638671875,7,4,96,1.35,2557
